gene_id,sample4,sample5,sample13,sample14,sample17,sample18
g24390,15.042,11.746,13.116,18.777,26.636,6.437
g24391,15.81,22.128,13.314,25.419,36.878,14.147
g24392,2.196,1.071,4.249,2.265,6.771,4.917
g24393,3.903,0,1.001,4.136,2.036,3.036
g24394,10,7.348,7.227,11.01,26.115,7
g24395,3,3,3,7,19,4
g24396,1,4.003,2.447,9.418,7.919,1.69
g24397,2,2.003,1,16,8,5
g24398,6.047,1.351,0,0,3.17,0
g24399,2.011,4,1,4.058,7,2.001
g244,1871.831,1158.05,1258.015,2271.707,5779.225,1233.655
g2440,2611.201,2588.822,2409.781,5361.182,8426.224,2403.047
g24400,3.002,1,4,2,9,1
g24401,0,0,0,0,0,0
g24402,3,1,1,4,8,3
g24403,0,0,1,0,9,2
g24404,1,0,0,3,7.125,0
g24405,7,2,0,5,2.033,1
g24406,1.004,0,1.002,2.003,0,1
g24407,1,2,1,3.763,6,1.001
g24408,1,1,0,2,3,0
g24409,6,3,4,7,5,0
g2441,39844.061,22790.277,23315.26,40592.94,115686.908,28477.034
g24410,1,0,3,3,1,1
g24411,3,3,2,3,8,1
g24412,1,2,3,1,5,1
g24413,0,0,0,0,0,0
g24414,3,0,0,2,8,1
g24415,3.05,4,0,0,0,0
g24416,0,0,0,0,0,0
g24417,0,0,1,5,3,5
g24418,0,0,1,2,2,3
g24419,2,3,0,0,0,0
g2442,4327.803,6683.839,6500.099,14667.627,16949.102,4645.136
g24420,4.645,0,0,2.108,4.007,0.942
g24421,1,0,0,1,1,1
g24422,2,1,2,2,1,1
g24423,2.263,0,1.136,9.232,18.927,1.161
g24424,90.652,73.466,77.6,132.214,298.265,43.057
g24425,56.845,33.337,47.208,81.119,149.447,50.739
g24426,6.199,1.154,6.805,6.656,17.966,1.134
g24427,69,33,39,68,209.148,41.999
g24428,1.146,0,0,2.345,7.173,0
g24429,1.757,3,2.462,4,18.066,6.038
g2443,2487.125,2026.558,1791.118,3446.708,6221.885,1629.747
g24430,3.17,0,1.309,2.853,7.504,0
g24431,0,0,0,3.049,2.568,1.947
g24432,5,0,1,4,9,2
g24433,0,4,2,5.606,7.546,0
g24434,7,6,6,10.207,3,4
g24435,0,0,0,0,0,0
g24436,1,0,2.362,5.002,3,1
g24437,0,0,0,0,0,0
g24438,0,0.986,2,0,3,0
g24439,4.021,0,0,0,0,0
g2444,870.502,665.327,611.282,1221.422,2552.968,694.22
g24440,5,4,0,4,5,0
g24441,2.85,1,1,1,0,1
g24442,0,3,2,0,4,2
g24443,2.742,0,2,1,2.323,1
g24444,0,0,0,1.78,4.715,0
g24445,32.026,33.878,30.873,40.232,164.186,31.487
g24446,3.004,0,0,3.738,0,0
g24447,7.712,16.023,14.724,35.121,70.101,26.831
g24448,13.946,8.271,2.752,18.082,69.462,6.5
g24449,297.661,115.287,241.007,482.668,743.513,150.137
g2445,833.708,631.342,602.991,935.626,2473.2,504.122
g24450,3.234,1.051,3.287,2.103,4.381,4.28
g24451,69.922,51.999,35.1,72.167,212.737,50.62
g24452,57.802,19.743,19.956,44.591,75.055,23.097
g24453,49.974,38.892,35.239,67.421,152.797,31.09
g24454,61.703,37.961,28.004,55.051,164.898,41.114
g24455,0,0,2,3.876,4.006,3.331
g24456,7,2,2,3,19,4
g24457,4,0,2,4,6.017,2
g24458,0,0,0,0,0,0
g24459,0,0,0,0,0,0
g2446,8810.983,6339.315,6692.538,10276.249,25066.48,5702.575
g24460,3,5,2,8.021,9,3.932
g24461,6,2,3,2,2,1
g24462,0,0,0,0,0,0
g24463,2,0,1,5,5,3
g24464,9.001,6,0,0,0,0
g24465,3,0,1,2,7.999,2.001
g24466,1,1,1,0,6,4
g24467,0,0,5,1,3,0
g24468,4.003,3,0,1,6,0
g24469,1,3,1,2,7.217,2
g2447,549.35,492.856,528,912.603,1788.753,459.607
g24470,2,3,0,4,4,4
g24471,2,3,0,2,4,3
g24472,4,4.785,1.006,4,3.008,0
g24473,0,0,0,3.444,7,0
g24474,1,1,1,4,1,0
g24475,1,0,1,1,7,4
g24476,0,0,0,0,0,0
g24477,0,2.186,1.895,0,2547.526,302.26
g24478,0,1.444,0,1.521,11.901,0
g24479,39.542,36.66,30.563,61.04,58.569,12.729
g2448,321,240.89,303,432,1078.722,174.944
g24480,9.28,0,7.269,9.311,35.405,0
g24481,1,1,1,1.025,8.518,1.999
g24482,5.285,0,1.391,10.698,13.191,1.71
g24483,11.606,4.11,0,2,20.575,0
g24484,4,4,5.1,5.838,15.733,3.86
g24485,2.672,8.791,2.483,0,9.466,3.064
g24486,2.657,0,0,0,2.414,3.037
g24487,5,2,9.003,11,21.444,3.637
g24488,3,3,2,3,8,1
g24489,5,1,1,1,13,3
g2449,935.189,789.914,720.548,1344.458,2684.039,713.762
g24490,0,0,6,8,0,1
g24491,0,2,0,4,9,5
g24492,1.298,1.997,2,0,0,1.14
g24493,3,1.037,5.21,7.164,8,1
g24494,3,1,0,2,10,4
g24495,6,3,2.226,11,14.215,9
g24496,0,2,4,3.004,7,4
g24497,3.001,2,3,10.001,16.23,6
g24498,0,0,0,0,0,0
g24499,0,5,0,4,8,0
g245,234.999,191.999,167,315.011,529,214.001
g2450,10703.352,8665.874,7760.94,10835.282,30648.412,6774.193
g24500,1,4,2,2,1,3
g24501,0,0,0,0,35.33,1
g24502,0,0,0,0,0,3
g24503,3,0,2,0,3,2
g24504,0,1,1,7,6,1
g24505,2,0,0,3,5,2
g24506,0,0,0,3,5.219,0
g24507,0,1,0,0,5,0
g24508,2.575,0,0,11.516,11.088,1.661
g24509,3.472,2.388,4.356,9.891,21.352,4.2
g2451,3417.511,3329.135,2839.618,5315.251,9993.604,2562.4
g24511,0,6.432,2.031,8.206,26.534,1.79
g24512,0,2.156,1.781,0,0,0
g24513,197.19,121.996,120,185,609.246,102.559
g24514,3.524,2.556,0,1.125,16.674,0
g24515,4.846,0,1.067,10.308,13.945,4.588
g24516,7.674,6.227,6.48,16.24,20.314,3.072
g24517,3,10,6.004,15,9,4
g24518,1.001,1.01,1.064,1.052,4.213,2.24
g24519,7,3,7.067,3,17.004,7
g2452,182.607,139.478,123.237,177.732,494.718,122.809
g24520,9,3,0,0,0,0
g24521,1.006,3.92,0,5.032,4.018,3.001
g24522,0,7,0,1,2,10.004
g24523,5,1,4,2,5,4
g24524,1.451,0,2,0,4,0
g24525,0,1,2.006,1.091,8.424,1.969
g24526,0,2.397,1.275,3.622,2.199,1
g24527,2.996,0,4,1,6.041,2
g24528,3,3,3,3,3,1
g24529,5,4,0,3.017,6,2
g2453,278.403,300.319,313.749,559.483,1147.943,363.144
g24530,6,6,0,0,0,0
g24531,5,3,1,5,2,1
g24532,2,0,0,3.01,1,2
g24533,0,3,3.044,3.565,0,0
g24534,3,1,2,0,5.827,1
g24535,3,0,1,2,1,2
g24536,1,2,0,4,7,0
g24537,0,0,0,0,8,0
g24538,1,3,0,3,3,3
g24539,0,0,0,0,0,0
g2454,199.014,153.746,154.028,194.615,534.564,130.005
g24540,2,1,0,2,7,1
g24541,0,0,0,5,7,1
g24542,2,2,0,1,2,1
g24543,3,2,1,0,2,0
g24544,2,0,0,3,3,0
g24545,1,3,0,1,5.773,1
g24546,0,3,1,0,0,0
g24547,8.831,0,0,13.851,24.847,12.992
g24548,7.519,4.009,7.039,9.955,10.068,5.049
g24549,109.338,67.022,77.41,125.142,267.149,46.942
g2455,14119.438,11906.914,10498.017,19919.591,46069.728,11849.06
g24550,118.137,63.738,103.561,162.569,287.174,81.351
g24551,16.411,3.994,27.778,23.333,48.872,6.176
g24552,3.389,3.61,2.243,7.124,4.764,0
g24553,3.155,0,0,1.028,6.467,4.312
g24554,5,6.905,7,7,29.371,7
g24555,0,3,2.035,0,12.051,4
g24556,12.016,2,5.128,6.018,8.074,3
g24557,9.723,5.97,3.019,2.072,10.034,1
g24558,3,0,2,6,12.024,3.828
g24559,6.087,2.589,2,5.604,12.181,5
g2456,261.02,167,224,375.63,972.202,221.011
g24560,3,1,4,8.477,6.484,1.888
g24561,1,1.964,3,1.186,2.778,2.175
g24562,1,1,3,0,4.211,3
g24563,3,1,4,6,7,0
g24564,5,7,0,0,0,0
g24565,2,2,1,2,6,2
g24566,0,0,1,7,5,1
g24567,0,2,0,2,0,1
g24568,1,3,3,0,4,1
g24569,1,0,1,0,1.992,3
g2457,293.142,236.613,155.043,473.806,812.458,213.426
g24570,4,1.038,0,0,3.145,0
g24571,0,0,0,0,3.051,4
g24572,0,2,3.001,7,3.825,0
g24573,2,1,2,3,8,4
g24574,2,1,2,1.069,10.71,1.031
g24575,0,0,0,0,0,0
g24576,3,1,1,6.167,3,1.009
g24577,6,0,1,2,2.973,1
g24578,0,0,1,0,0,1
g24579,0,0,0,4,3,0
g2458,957.359,645.523,766.944,1176.486,3027.901,626.947
g24580,1,1,0.997,1,3,1
g24581,0,0,0,0,0,0
g24582,1,0,2,3,4,1
g24583,7,3.072,1,4,3.07,3.531
g24584,167.082,117.818,100.295,109.677,576.027,156.559
g24585,7.72,2.007,14.38,1.777,9.331,7.173
g24586,40.019,36.716,26.895,24.552,106.192,29
g24587,3.686,1.108,2.492,12.979,6.287,0
g24588,1.044,1.061,0,3.18,12.415,2.184
g24589,0,0,0,1.999,26.821,12.742
g2459,1120.98,803.014,589.625,1126.565,1944.207,515.113
g24590,14.933,10.386,8.051,8.29,31.398,2.053
g24592,9,0,7,36,20,5
g24593,2.451,0,4,0,15.529,0
g24594,3,4,5,1,12,2
g24595,1,0,4,5.516,7,3
g24596,0,0,2,4,0,0
g24597,5,0,2,0,9.001,1.14
g24598,4,3,2,3,10.172,1
g24599,6,3,0,0,0,0
g246,1025.081,728.053,761.999,1209.118,2919.488,601
g2460,1805.489,1321.8,1476.946,2248.004,6051.419,1340.335
g24600,7.999,3,1,1.913,5,2
g24601,11,9.998,0,0,0,0
g24602,1,0,2,3,5.045,5
g24603,3,2,2,4,10.023,4
g24604,6,0,5,2,7,7
g24605,3,5,0,0,0,0
g24606,1,2,4,1,4,0
g24607,1,3,0,2.955,5,1
g24608,6,1,1,1,5,1
g24609,2,1,2,4,3,2.219
g2461,8387.098,5642.264,5714.745,11937.465,28093.921,5100.141
g24610,2,2,2,1,4,2
g24611,3,3.605,7,5,3.001,1
g24612,3,1,0,1.003,5.404,1
g24613,2,1,0,5,5,1
g24614,8,4,0,0,0,0
g24615,1,2,3,4,6,2
g24616,1,0,2,1,2.706,0
g24617,1,1,1,4,5,1
g24618,1,1,3,2,2,0
g24619,2,1,0,2,2.842,1
g2462,5850.147,4170.474,4636.419,8066.426,19227.221,3773.737
g24620,0,1,0,1,0,0
g24621,3,3,0,0,0,0
g24622,0,0,0,0,0,0
g24623,0,0,0,0,0,2.172
g24624,60.671,65.327,60.179,54.293,188.186,22.409
g24625,65.144,42.397,51.931,64.675,174.317,43.301
g24626,126.329,89.975,82.868,145.41,438.584,86.414
g24627,2.344,1.624,3.422,2.131,8.495,1.091
g24628,15.301,5.045,8.136,8.464,25.879,9.894
g24629,1,5,6,9.001,24.006,6
g2463,1295.716,992.111,904.87,1583.09,3505.352,839.066
g24630,7.046,5.032,0,1.952,5.25,3.003
g24631,4.114,0,2.319,0,10.029,0
g24632,5,1,0,0,0,0
g24633,2.004,2,3,4,9.971,0
g24634,3,2,1,5,8,2
g24635,2,1,2,3,6,3
g24636,0,0,0,0,0,0
g24637,6,1.002,3,4.001,9.617,3
g24638,1,0,0,6,6,0
g24639,0,0,0,0,6.668,0
g2464,991.807,291.116,5,2,0,2
g24640,1,2,4,1,5,1
g24641,0,0,0,4,2,0
g24642,2.008,2,3,5,6,0
g24643,2,2,4,3,5,1
g24644,0,3,1.282,1.732,1.894,1.08
g24645,3.337,1,1,0,4,0
g24646,2,6,1,2,5,1
g24647,2,2,0,3,4,2
g24648,4,0,2,0,4.108,2
g24649,1,1,1,1,5,0
g2465,2507.574,1734.204,1677.705,3406.643,6244.852,1530.066
g24650,3,2,1,0,11,1
g24651,0,2,0,7,4,2
g24652,0,1,1,7,5,0
g24653,0,3,3,3,2,2
g24654,0,0,0,1,5.141,1
g24655,0,0,0,4,0,0
g24656,2,4,0,0,0,0
g24657,4,1,1,3,7,0
g24658,2,1,0,2,7.821,1
g24659,2,1,1,4,5,1
g2466,2176.774,2064.943,1960.491,2479.521,6513.389,1713.536
g24660,1.207,2.514,1.189,0,5.594,0
g24661,17.658,16.011,26.056,37.944,62.588,13.078
g24662,73.557,31.587,33.948,68.853,161.254,49.524
g24663,99.255,92.528,84,148.322,326.119,70.286
g24664,0,0,0,0,19.087,0
g24665,37.977,15.08,45.176,53.985,101.989,15.62
g24666,4.149,2.793,1.062,3.193,12.853,2.075
g24667,21.931,18.453,9.738,15.543,42.878,7.736
g24668,0,2.023,5.029,5.117,5.088,5
g24669,2.077,2.725,3.143,2.084,5.37,2.059
g2467,1478.012,965,978.429,1805.279,3827.333,925
g24670,9.245,9.236,12.406,12.882,29.06,7.455
g24671,14.123,8.957,8.021,18.474,46.536,17.443
g24672,4.297,3.118,6.952,4.083,12.085,6.041
g24673,3.04,3.774,7,6,29.245,6
g24674,0,0,0,0,0,0
g24675,13.58,7,11.704,1.668,28.701,5.737
g24676,11,7,7,12,22.004,5
g24677,0,0,3,1.055,6.479,3
g24678,0,0,0,0,18.302,0
g24679,3,1,1,4.606,14.415,1.002
g2468,390,299,350,698.575,1388.872,286
g24680,3,1,2,3,11,0
g24681,1,0,3,6,9,1
g24682,3,3.037,2,2,9,0
g24683,2,2,4,4,6,1.314
g24684,5,2,1,2,7.015,5
g24685,4,2.001,0,0,3.103,2
g24686,4,3,1,2.008,7,0
g24687,0,0,0,2.118,1.327,0
g24688,0,2,1,2,9,0
g24689,7,4,0,0,0,0
g2469,466.47,349.005,357,562,1359.239,293.585
g24690,0,2,1,0,2,2
g24691,0,0,0,0,0,0
g24692,1,2,0,1,5,1
g24693,0,2,2,2,2,2
g24694,0,1,0,1,6,4
g24695,0,3,1,3.059,5.009,0
g24696,4,0,4,2,4,1
g24698,214.764,682.845,631.841,1773.51,1091.005,569.041
g24699,166.704,167.454,77.607,190.146,279.221,193.882
g247,3754.423,2525.688,2217.998,3438.094,8644.777,2606.191
g2470,2657.817,1841.293,1993.964,4222.984,7815.307,1850.726
g24700,111.752,81.337,75.077,149.711,247.186,82.456
g24701,3.071,1.018,3.139,7.427,10.584,1.031
g24702,16.754,16.561,21.218,28.507,58.072,4.989
g24703,11.479,12.272,3.18,12.559,20.959,6.239
g24704,42.975,17.818,23.84,27.238,77.239,22.003
g24705,17.868,12.053,12.924,29.237,35.806,16
g24706,9.778,5.811,4.021,7.398,14.163,1
g24707,19.196,6,15,19.648,31,7
g24708,9,20,0,0,0,0
g24709,22,16,0,0,0,0
g2471,3258.502,2651.02,2379.728,4725.787,9041.145,2112
g24710,4,3,2,7,57.249,6
g24711,9,7,10,3,17,8
g24712,8,5,5,6,8,2
g24713,7,4,3,13,16.002,2
g24714,10,5,0,1,15,3
g24715,3.963,4,4,3.208,10,3.672
g24716,2.977,1.483,1,7.957,8.562,2
g24717,1,2,2,2,13.385,2.042
g24718,0,0,0,0,0,0
g24719,7,4.02,6,3,11,2
g2472,1218.105,913.183,739.615,1307.01,4273.183,836.31
g24720,1,4,3,8,7,0
g24721,4,1,2,2,1,1
g24722,2,1,6,4,0,0
g24723,0,0,12,6,0,0
g24724,4,1,0,2,7,1
g24725,0,0,0,0,0,0
g24726,3,3,1,1,5,0
g24727,6.049,1,0,0,1,0
g24728,3,2,4,5,8,0
g24729,0,0,0,2,7.001,4.055
g2473,1022.001,857,848.875,1576.472,2634,719
g24730,1,2,0,4,11,2
g24731,3,9,0,0,0,0
g24732,2,1,1,1,4,2
g24733,4.255,4.232,5.309,8.5,24.61,16.009
g24734,2.495,1.235,3.124,7.967,8.213,2.162
g24735,10,1,3,4,18.191,5
g24736,0,0,0,0,5.023,0
g24737,5.675,3.439,1.109,5.801,20.065,5.727
g24738,2.187,1.7,0,2.984,17.429,0
g24739,10.133,3.745,1.674,7.325,17.473,1
g2474,494.462,361.641,352.547,590.189,1313.942,314.003
g24740,7.088,1.033,5,14.041,10.011,4.97
g24741,0,0,0,0,0,2.918
g24742,3,4,2,5,9,0
g24743,4,0,0,4,9,2
g24744,3,2,6,2,2,2
g24745,4,3,5,2,6,1
g24746,2,0,4,6,8,2
g24747,4,2,3,4,6,1
g24748,0,2,0,2,5,2
g24749,0,1,1,1,5,2
g2475,655.908,485.355,490.073,859.209,1953.254,459
g24750,1,1,0,9,10,1
g24751,2,1.016,0,5,3,1
g24752,0,0,6,5,0,0
g24753,0,2,1,2,3,0
g24754,2,1,2,1,3,0
g24755,1,3,2,2,4,1
g24756,1,1,4,0,4.783,0
g24757,2,1,0,0.996,6,1
g24758,2,2,0,1,1,0
g24759,1.018,1,1,7,5.001,0
g2476,34,33,25.001,33,64,40
g24760,2.502,5.056,3.866,9.262,7.946,2.576
g24761,633.167,772.512,586.25,1331.095,1439.414,485.033
g24762,7.125,6.463,4.415,4.298,18.323,6.021
g24763,96.889,58.215,64.691,120.932,192.545,41.405
g24764,7.248,4.045,13.213,8.531,36.715,5.76
g24765,99.545,80.96,59.722,66.063,278.425,74.038
g24766,45.031,26.742,25.504,43.613,94.971,24.769
g24767,6.154,6.546,5.164,7.166,30.191,4.616
g24768,2.064,1,2.087,0,10.31,1.052
g24769,0,0,0,0,0,0
g2477,3326.905,2813.538,2218.813,4116.474,8034.325,2541.686
g24770,0,3.705,0,0,2.238,0
g24771,2,1,5.008,5,7.088,8
g24772,3,0,1,4,10,6
g24773,2,0,0,4,9,3
g24774,7,5,5,2.002,4,0
g24775,3,1,0,0,4.002,1
g24776,3,2,4,1,7,2
g24777,1,2,0,2,4.997,1
g24778,2,4,4,5,2,3
g24779,1,1,1,2,5,0
g2478,401,283,344,519,1309.194,256
g24780,1,0,2,4,3.293,1
g24781,1.025,0,0,1,4.228,1
g24782,1,4.001,1,0,6,1
g24783,0,0,0,0,0,0
g24784,2,2,2,2,2,2
g24785,2,6,0,0,0,0
g24786,0,2,1,0,3,2
g24787,2,1,2,1,0,1
g24788,0,0,2,2,6,0
g24789,0,0,0,0,0,0
g2479,2487.539,1941.447,2033.662,3460.719,7691.361,1776.767
g24790,0,0,0,4.862,0,0
g24791,0,0,0,0,0,0
g24792,2.033,0,0,2.213,2.231,2.172
g24793,10661.557,8861.379,6730.131,8142.208,18617.876,4459.39
g24794,20.449,13.451,8.959,17.109,20.252,4.895
g24795,2,2,3,3.999,7.009,2
g24796,0,0,0,9.734,0,0
g24797,26.387,10.235,18.263,24.531,41.142,19.21
g24798,5.491,7.201,6.228,18.666,19.557,1.221
g24799,57.97,29.327,33.106,71.282,175.696,42.333
g248,7386.339,5255.034,4392.073,7783.888,21528.161,4944.975
g2480,772.205,611.662,554.238,949.9,2085.912,581.676
g24800,48.483,32.449,11.584,45.181,116.845,43.003
g24802,26.73,21.998,20.931,33.7,95.324,17.148
g24804,7.163,7.941,8.965,16.559,32.833,8.324
g24805,0,2.266,0,0,6.099,0
g24806,12,5,10.441,15.997,23.269,1
g24807,10,6,1,0,0,0
g24808,1.001,2,0,4.002,11.042,1
g24809,0,0,0,0,0,0
g2481,625,466,437.001,747,1758.272,383.269
g24810,3,5,0,0,0,0
g24811,4,1,1,6,7.597,0
g24812,3.011,1,1,3,6.914,0
g24813,3.55,2.025,3.83,4,4.406,1.38
g24814,0,3.007,0,1,4.002,1.24
g24815,1,2,3,2,4,4
g24816,0,3,4,0,12,3
g24817,2,2,0,1,7.013,1
g24818,3,4,1,1,4,3
g24819,2,1,0,8,7.922,3
g2482,4432.319,3295.085,2535.249,5218.928,10457.439,2803.373
g24820,1,0,0,0,4,0
g24821,3.915,3.917,0,0,0,0
g24822,3,0,4,1,2.069,1
g24823,1,3,3,3,3,1
g24824,0,3,5,2,12,1
g24825,0,3,1.415,3,5,4
g24826,3,1,0,0,0,0
g24827,0,4,3,1,3,1
g24828,2,3,0,2,10,1
g24829,0,0,3,1,4,0
g2483,3614.753,2019.18,2268.994,3266.249,8277.169,1959.069
g24830,0,1,2,3,5,2
g24831,2,3,2,2,11,0
g24832,3,2,0,0,6,0
g24833,2,1,0,2,1.186,0
g24834,2,1,0,3,6,0
g24835,0,1,1.379,1,4,1
g24836,0,0,0,2.213,2.23,0
g24837,0,0,10.626,31.699,37.249,13.574
g24838,6.013,3.006,5.019,8.027,5.017,0
g24839,8.335,0,0,0,0,0
g2484,2202.878,2348.378,1628.579,2855.178,8264.715,2260.641
g24840,3.191,1.545,0,1.535,12.576,0
g24841,60.614,43.935,29.421,68.94,146.343,36.013
g24842,18.14,12.921,16.688,12.714,38.414,9.622
g24843,7.02,2.036,1.014,3.188,5.233,0
g24844,14.425,15.666,11.109,22.635,41.524,9.71
g24845,9.129,8.125,31.488,19.264,47.522,4
g24846,2.049,1.019,6,7.128,12.881,2.022
g24847,23,17,0,0,0,0
g24848,8.117,7,9,5,22.035,8
g24849,5.898,2.314,4.536,0,12.564,2.725
g2485,500.206,341.042,368.338,784.83,1502.372,353.108
g24850,5.001,1,5,7,13,2
g24851,4.004,0,3,3.55,5,1
g24852,0,0,0,0,0,0
g24853,6,2,1,2,11,1
g24854,2.002,0,1,0,6,2.958
g24855,0,2,5,3,6.005,3
g24856,5,1.003,0,3,0,0
g24857,0,1,1,7,4,1
g24858,1,0,3,1,6.001,1
g24859,3,0,1,1.379,6,0
g2486,411.69,297.16,233.977,484.356,1148.983,286.303
g24860,0,0,0,2.039,4.554,0
g24861,2,0,2,2,4,2
g24862,3,1,0,4,6,1
g24863,3.001,0,0,0,0,0
g24864,0,0,2,4,11,1
g24865,2,1,3,1,7,1
g24866,1.024,1,0,5.032,4.073,0
g24867,1,0,0,1,4.463,1
g24868,1,1,1,0,8,3
g24869,1,3,0,0,0,0
g2487,547.019,434.129,332.103,496.653,1271.752,422.195
g24870,3,1,2,0,4,0
g24871,2.724,4.741,4.305,6.577,13.996,4.513
g24872,26.174,16.646,26.544,36.309,91.379,21.989
g24873,20.073,12.404,6.931,19.966,36.267,11.484
g24874,5.819,2.948,1.258,1.453,19.373,6.499
g24875,35.487,29.257,38.958,69.972,83.05,22.334
g24876,0,0,0,0,0,0
g24877,15,12.738,15.402,22.17,85.967,7.311
g24878,4.658,0,2.032,6.175,5.283,3.009
g24879,6.821,4,7,5.021,12.024,2.005
g2488,1044.377,1126.657,713.467,1148.085,3198.994,1008.882
g24880,5,6,7,9.017,11,1
g24881,1,1,1,3,3,1
g24882,1.095,6,3,5,5.292,2
g24883,5,0,3,1,14,3
g24884,3,1,3,4,4,0
g24885,2,0,0,0,0,2
g24886,2,2,7,3,7.808,2
g24887,4.432,2,0,3,7,2.244
g24888,3,3.001,1,1.882,3,0
g24889,1.011,0,1,3,2,1
g2489,393.048,316.008,320,512.286,1157.383,284.116
g24890,1,0,1,2,6,6
g24891,0,0,3,5,8,2
g24892,0,0,0,0,4.992,0
g24893,0,1,0,3.001,4,3
g24894,2,4,1,4,5,1
g24895,4971.184,3517.626,3375.429,6411.866,10359.252,3291.773
g24896,0,6.491,7.558,9.281,22.914,2.823
g24897,8.814,6.475,15.953,19.505,54.868,12.819
g24898,428.425,304.069,316.6,502.156,952.842,281.401
g24899,286.452,215.647,223.354,522.632,828.091,218.185
g249,8875.045,6717.849,6495.478,9488.787,26942.086,6945.76
g2490,15568.304,11399.614,10730.694,21173.057,32369.456,9642.254
g24900,120.779,100.758,60.09,76.325,108.029,24.45
g24901,10.181,2.019,11.297,9.181,30.865,8.037
g24902,28.488,21.557,31.17,54.97,75.377,14
g24903,12.598,9.732,7.41,11.493,19.692,8.601
g24904,14.174,5.668,1.676,5.646,18.617,6.245
g24905,3.215,5.445,2.094,3.205,15.902,1.018
g24906,0,0,2.033,1.041,60.862,20.567
g24907,5.302,1.095,0,3.062,1.037,0.974
g24908,5,6.993,5,4.03,25.054,3
g24909,2.103,1.043,2.064,5.156,11.945,8.021
g2491,561.529,442.476,377.399,591.583,1600.507,334.539
g24910,6,5,2,4,25.83,7
g24911,15,8,0,0,0,0
g24912,1.452,0,0,1.507,5.741,0.657
g24913,2,0,2,8.03,5,5.001
g24914,5,0,7.478,1.044,2.33,3
g24915,3,2,2,2.002,8,2
g24916,1,1,2,5,8,1
g24917,7,0,5,2,7,2
g24918,2.486,1,4.056,8.548,7,3.002
g24919,1,0,2,0,0,0
g2492,264.067,208,206.427,323.166,908.867,185
g24920,0,0,5,2.881,9.329,1
g24921,1,1,2,0,6,2
g24922,1,2,1,3,8,3
g24923,0,1,0,6,2,3
g24924,1,1,3,1,11,0
g24925,1,4,0,0,5.425,3
g24926,1,0,1,1,3,0
g24927,1.013,1,1,1,7,1
g24928,2,1.117,0,0,6,1
g24929,3,0,1,2,4,0
g2493,594.821,434.001,387.16,890,1861.395,431
g24930,1,0,0,2,6,0
g24931,9.046,1.99,2.095,5.577,19.206,0
g24932,85.894,50.072,83.07,135.465,264.366,39.645
g24933,941.278,655.414,750.971,1040.853,2660.534,473.473
g24935,16.643,21.692,10.621,15.005,55.994,14.816
g24936,1.28,2.86,2.129,11.206,7.568,0
g24937,10.407,8.458,5.386,3.207,26.95,6.092
g24938,8.502,7.962,7.419,5.406,27.446,2.517
g24939,42.278,37.867,45.498,66.408,143.036,49.804
g2494,1225.72,946.682,999.052,1767.407,4219.546,887.697
g24940,62.758,56.103,42.708,72.623,187.107,36.544
g24941,7,12.715,3.01,13,42.813,12.235
g24942,25.493,9.814,13.985,17.934,78.996,9.289
g24943,1,2,3,4,4.095,1.059
g24944,0,2.184,0,1.46,4.22,1.283
g24945,0,0,0,0,2,1
g24946,2.297,0,4.184,0,11.562,0
g24947,7.969,4.061,7,4.271,12.1,2
g24948,9,8,3,2,5,4
g24949,2,2,3,6,10,7
g2495,486.124,268.022,276.553,476.277,1256.755,371.56
g24950,3,2,5,2,5,0
g24951,3,3,4,4.004,2.001,1.001
g24952,0,0,1,5,12,2
g24953,6,4,1,2.511,13,1
g24954,0,0,3,4.018,3.996,4
g24955,0,1,3.016,2.025,14.464,0
g24956,2.001,2,7,1.001,4.058,0
g24957,1.9,1,3,1,3,1
g24958,1,3,8.603,5,1,2
g24959,0,3,2,0,2,4
g2496,582.153,427.843,554,604.162,1247.502,214.684
g24960,0,0,0,0,0,0
g24961,6.817,0,2.054,3.014,6,0
g24962,2,0,1,5,17,1
g24963,6,0,0,0,0,0
g24964,3,3,2,1,10,1
g24965,5,2,2,1,5.999,1
g24966,0,0,4,4,0,0
g24967,1,1,0,1,6,2
g24968,15324.912,10558.655,16977.782,17522.938,37106.142,8521.097
g24969,378.475,387.413,271.166,834.968,1081.341,360.56
g2497,164.065,100.975,115.095,150.763,405.893,106.755
g24970,48.35,49.247,45.396,90.858,152.366,25.465
g24971,141.529,130.332,94.109,202.049,404.697,95.181
g24972,532.2,342.256,421.272,607.916,1826.048,370.514
g24973,29.227,11.916,21.4,39.693,54.93,0
g24974,215.651,191.059,175.778,276.245,950.332,176.426
g24975,68.928,56.104,40.855,90.389,143.473,40.106
g24976,15.191,0,29.926,66.115,96.013,13.883
g24977,8.05,6.208,6.658,15.901,21.732,6.745
g24978,3.054,6.429,8.938,4.696,0,1.015
g24979,1.016,1.016,2.125,4.138,5.188,2.043
g2498,1324.657,972.374,930.908,1678.389,3447.718,844.044
g24980,5,1,3,6,14.722,5
g24981,8,1,7,5,21,4
g24982,10,2,5,9,28,4
g24983,8,3,3,1,2,0
g24984,1.001,5,4,7,15.895,5
g24985,2,1,1,4,3,1.089
g24986,0,1,2,0,8.043,1.039
g24987,2,1,1,5,8,7
g24988,1,0,1,3.372,10.458,1
g24989,6,1,0,6,4.334,0
g2499,501.054,337.572,383.694,752.293,1534.915,350
