gene_id,sample6,sample7,sample15,sample16,sample19,sample20
g50839,5.979,2.995,1,0,2,2.838
g5084,30,31,13,15,21,28.001
g50840,7,4,2,0,2,5
g50841,1,8,1,2.02,1.284,0
g50842,3.999,1.339,1,3,1,1
g50843,4,2.404,11.244,0,0,1
g50844,0,0,2,6,4.009,6.639
g50845,1,0,1,2,1.135,0
g50846,2,1,0,1.965,0.855,0.953
g50847,0,0,1.329,0,0,1
g50848,3,1,1,0,0,0
g50849,0,0,0,0,0,0
g5085,829.837,927.74,872.833,708.586,606.873,859.633
g50850,0,1,0,1.009,1.216,0
g50851,0,0,1,0,0,0
g50852,1,0,2,1,0,0
g50853,0,2,1,1,0,1
g50854,0,0,0,15.48,0,0
g50855,1,2,1,1,2,0
g50856,0,0,0,0,2,1
g50857,2,1,2,0,0,2
g50858,0,0,0,0,0,0
g50859,1,0,2,1.004,0,0
g5086,174.078,302.719,156.026,154.956,110.628,268.074
g50860,0,1,1,0,0,0
g50861,1,0,0,1,2,1
g50862,1,0,0,0,2,0
g50863,0,1,0,0,0,1
g50864,1,1,1,1,0.807,1
g50865,0,1,5,1,1,1
g50866,0,0,0,0,1,0
g50867,1,0,2,0,1,0
g50868,0,2,0,2,0,2
g50869,0,0,3,1,0,0
g5087,16,19,9,18,12,24
g50870,1,2,2,1,2,0
g50871,1,1,1,0,1,1
g50872,0,0,1,0,1,0
g50873,0,2,1,1,0,0
g50874,0,0,0,0,0,2
g50875,2,2.333,1,0,0,2
g50876,0,0,2,0,0,1
g50877,0,0,0,1,0,2.182
g50878,0,0,1,1.998,0,0
g50879,1,0,2,0,0,2
g5088,22,18,19,16.295,14.042,15
g50880,0,0,2,1.131,3,2
g50881,1,1,0,0,0,0
g50882,2,2,2,0,0,0
g50883,1,0,0,0,0,0
g50884,0,0,0,0,0,2
g50885,0,1,0,1,0,2
g50886,0,2,0,2,0,1
g50887,1,0,0,0,0,0
g50888,0,0,2,3,0,0
g50889,0,1,0,0,1,0
g5089,22,29.008,27.051,29,19,31
g50890,0,0,0,0,0,3
g50891,2,1.95,0,1,0,2
g50892,0,0,2,0,2,1
g50893,0,0,0,1,0,1
g50894,0,0,1,3,0,0
g50895,2,0,2,1,0,0
g50896,0,1,0,0,1.536,0
g50897,1.994,1,1,0,0,1
g50898,0,0,1,0,0,0
g50899,0,2.976,1,0.999,1,1
g509,3148.549,4303.007,4675.602,3402.891,3084.999,4580.972
g5090,485.988,818.366,476.975,405.992,340.835,610.024
g50900,0,0,0,0,0,0
g50901,0,0,0,0,1,12.959
g50902,0,0,0,0,0,0
g50903,1,1,1,0,2,2
g50904,4,0,2,0,0,2
g50905,1,3,0,0,0,0
g50906,1,0,0,1,1,1
g50907,0,0,1,0,1.146,0
g50908,0,0,3,1,2,0
g50909,0,0,1,0,0,2
g5091,54.418,37,57.075,15,27,32
g50910,1,1,0,0,0,0
g50911,2,2,0,0,0,2
g50912,0,1,2,1,0,2
g50913,0,0,1,0,0,0
g50914,1,1,4,0,1,0
g50915,0.944,1,0,0,0,0
g50916,1,0,0,0,0,0
g50917,0,0,0,0,0,0
g50918,0,0,1,1,0,1
g50919,0,0,1,1,2,0
g5092,11.006,18.972,12,6.001,5,14.075
g50920,1,1,1,0,0,0
g50921,0,0,3,1,0,1
g50922,0,0,4,0,0,0
g50923,0,0,0,0,2,0
g50924,0,0,1,3,0,0
g50925,0,0,0,0,1,0
g50926,0,0,0,0,0,1
g50927,2,0,2,0,1,0
g50928,2,0,0,0,1,1
g50929,0,0,0,0,0,0
g5093,646.062,836.47,807.01,596.408,564.021,798.416
g50930,0,0,2,0,0,0
g50931,1,0,0,0,0,0
g50932,0,0,1,0,1,0
g50933,0,0,0,0,2,0
g50934,8.267,6.933,8.173,4.101,6.635,9.615
g50935,15.366,14.361,31.882,33.83,16.921,32.376
g50936,1.316,0,1.587,0,0,1.4
g50937,2.004,2.016,0,0,1.675,2.029
g50938,6.752,2.372,7.82,9.898,4.303,8.78
g50939,2,2,1,0,1,0
g5094,534.603,630.81,694.899,410.862,412.734,525.423
g50940,15.682,10.794,15.345,10.035,7.306,7.438
g50941,10.385,16.285,4.878,0.826,8.273,6.284
g50942,0,0,0,0,0,0
g50943,20.413,34.042,0,0,17.21,16.104
g50944,1.565,0,2.487,0,0,0
g50945,1.103,0,1.63,3.181,0,6.862
g50946,0,0,1.026,0,0,1.076
g50947,7.845,5.812,2.784,7.802,4.193,2.889
g50948,0,0,0,0,0,2.176
g50949,4,2,2,3,0,1
g5095,146.987,180.935,147.524,126.399,120.966,162.607
g50950,0,0,2,0,0,0
g50951,2.015,1,1.005,0,1,0
g50952,0,0.868,3,0,1,1
g50953,1.015,0,0,0,0,5.99
g50954,1,1,1.942,0,0,0
g50955,3.77,0,0,0,0,1.012
g50956,1,0,0,3.005,1,1
g50957,2,0,0.978,2,1,0
g50958,0,0.737,0,2,0,0
g50959,3,1,2,2,0,0
g5096,404.182,527.294,372.36,275,236.834,351.377
g50960,1,0,1,1,0,1
g50961,0,0,0,0,1,22.182
g50962,0,1.995,0,0,1,1
g50963,2,2,0,2,1,1
g50964,0,1,2,1,0,1
g50965,1,0,1,1,1,1.061
g50966,0,0,3,3,0,2
g50967,1,0,2.975,0,0,0
g50968,1,1,0,0,0,0
g50969,1,1.087,0,0,1,0
g5097,134.546,164.798,136.677,154.533,135.477,189.662
g50970,0,0,0,0,0,0
g50971,0,0,0,0,0,0
g50972,2,0,2,1,0,1
g50973,0,1,0,0,0,1
g50974,0,0,0,0,0,0
g50975,0,0,0,0,0,0
g50976,3,0,3,0,0,0
g50977,1,0,1,1,2,1
g50978,3.999,0,0,0,2,0
g50979,0,2,1,1,0,0
g5098,137,184.13,110.834,110,104.983,186.99
g50980,3,1,0,0,1,1
g50981,0,1,0,0,0,1
g50982,0,0,2,0,0,2
g50983,1,2.394,2,1,1,1
g50984,1,0,1,0,0,0
g50985,0,0,0,0,0,0
g50986,0,1,0,0,1,2
g50987,0,0,0,1,1,1
g50988,2,1,0,2,0,0
g50989,1,0,1,0,1,1
g5099,273.043,391.235,359.191,304.151,238.076,353.38
g50990,0,1,3,2,1,1
g50991,0,0,1,4,1,3.01
g50992,0,0,0,0,0,0
g50993,2,0,1,0,0,0
g50994,1,1,0,0,0,0
g50995,0,1,0,1,0,0
g50996,2,1,0,0,0,1.994
g50997,0,0,0,3.996,1,2
g50998,0,0,0,2,0,0
g50999,0,0,2,1,0,1
g51,333.677,528.343,433.237,359.695,291.116,436.217
g510,1340.332,1654.153,1589.464,1092.13,1221.415,1924.964
g5100,460.524,416.42,495.155,400.641,290.17,409.074
g51000,0,1,1,1,2,0
g51001,0,0,0,2,0,1
g51002,0,0,0,1,1,0
g51003,2,0,0,0,0,1
g51004,0,0,1,0,1,0
g51005,0,1,0,1,0,0
g51006,0,1,1,1,0,1
g51007,1,3,0,1,0,0
g51008,0,0,0,0,1,2
g51009,0,0,0,0,0,0
g5101,715.771,964,484.973,679,402,871
g51010,2,2,1,2,2,0
g51011,2,2,0,0,0,1
g51012,1,2,0,1,0,0
g51013,1,1,0,1,0,0
g51014,1,0,0,0,0,0
g51015,1,0,2,0,1,1
g51016,0,0,2,0,0,2
g51017,0,0,0,0,0,0
g51018,0,2,0.921,2,0,1
g51019,0,1,1,0,0,1
g5102,216.96,268.155,339.463,202.276,321.354,377.378
g51020,1,1,0,1,1,1
g51021,1,0,0,0,1,2
g51022,0,0,0,1,1,1
g51023,1,1,0,1,0,0
g51024,0,0,1.025,0,0,2.743
g51025,1,0,0,0,0,1
g51026,0,1,0,0,1,1
g51027,0,1,1,1,1,0
g51028,0,0,0,1.263,0,0.983
g51029,0,1,0,1.652,0,0
g5103,306.171,432.793,416.539,302.612,270.661,327.211
g51030,0,0,1,0,1,0
g51031,0,1,0,0,0,0
g51032,0,0,0,0,0,0
g51033,2.979,1,0,0,1,2
g51034,1,0,0,0,0,0
g51035,0,0,0,0,0,0
g51036,1,0,1,2,1,0
g51037,0,2,0,0,0,1
g51038,0,1,0,1,0,0
g51039,2,0,0,0,0,0
g5104,533.604,657.4,499.198,313.341,588.002,744.673
g51040,1,0,1,1,1,1
g51041,0,1.8,2,1,0,1.922
g51042,0,1,0,0,0,1
g51043,0,0,1,0,1,0
g51044,0,0,0,0,0,0
g51045,1,0,0,0,0,1
g51046,0,1,0,0,2,0
g51047,0,0,0,0,0,0
g51048,1.134,1,0,0,0,0
g51049,1,1,1,0,0,0
g5105,2298.102,1984.922,2287.297,1185.337,1563.508,2210.24
g51050,0,2,0,0,0,0
g51051,0,0,0,0,2,0
g51052,1,1,0,0,1,0
g51053,3.026,0,4,0,1.229,3.907
g51054,763.241,1368.883,799.114,621.839,491.931,501.233
g51056,0,0,0,1.242,0,8.505
g51057,3,0,0,0,1,0
g51058,38.744,46.693,46.099,30.648,41.684,44.314
g51059,88.786,101.819,0,0,98.211,94.692
g5106,841.263,1167.664,1058.817,647.168,714.804,865.397
g51060,0,3.96,4.384,7.191,0,3.473
g51061,44.047,42.556,51.358,37.643,43.012,58.419
g51062,1,1,2,2,0,1.065
g51063,0,2.443,7.661,7.472,5.433,2.423
g51064,31.794,28.098,37.212,17.622,20.753,25.963
g51065,1,1.025,2.035,0,3.128,5.219
g51066,6.393,3.285,6.705,6.362,1.436,4.699
g51067,5.773,3.135,3.797,3.253,0,0
g51068,3,2,4,2,2.001,0
g51069,2.005,0,2.079,1,1,1.039
g5107,568.985,1009.953,624.974,497.014,437.966,704.985
g51070,2,4,1,0,5,6
g51071,1,0,5,3,3,6
g51072,0,0,2,1.051,0,0
g51073,1.018,0,0,0,0,0
g51074,0,0,0,1,0,3
g51075,1,2,0,1,2,4
g51076,0,6.076,1,0,0,1
g51077,1,0,0,4,2,0
g51078,3,0,0,0,1,1
g51079,2,0,1,1,0,0
g5108,581.163,2190.013,979.94,3110.871,686.518,3397.765
g51080,1,1,1,0,0,1
g51081,0,0,1,3,0,1
g51082,0,2.262,0,0,1,1
g51083,0,1,0,4,0,0
g51084,0,1.001,2,1.934,0,0
g51085,1,1,2,3,0,0
g51086,0,0.981,0,0,1,0.968
g51087,2,0,1,1.001,0,0
g51088,0,0,0,0,0.995,0
g51089,0,0,0,0,0,1.362
g5109,467.858,589.668,493,353.001,365,488
g51090,3,0,1,1,1,0
g51091,0,0,0,1.958,1,1.001
g51092,0,0,5,2.006,1,2
g51093,0,0,2,0,1,1
g51094,0.985,0,2.001,0,0,1
g51095,4,1,1,0,0,0
g51096,0,1,1,1,0,0
g51097,21,0,0,0,0,0
g51098,0,1,0,1.968,0,0
g51099,0,0,0,0,0,0
g511,8681.411,9455.227,7851.332,5745.053,5348.135,7816.592
g5110,331.169,402.96,287.753,255.521,223.426,310.92
g51100,0,0,1,2,1,0.967
g51101,1,0,0,0,1,0
g51102,0,1.006,0,0,0,3
g51103,2.411,1,0,1.546,0,0
g51104,1,1,1,1,1,0
g51105,2,0,0,1,1,1
g51106,0,2,0,0,0,0
g51107,2,1,0,1,0,0
g51108,1,2,0,1,0,1
g51109,0,1,3,0,1,1
g5111,338.308,317.139,272.789,166.465,203.298,222.353
g51110,0,3,0,0,0,1
g51111,0,1,0,1,2,1
g51112,1,0,1,2,0,0.977
g51113,2.001,2,0,0,2,0
g51114,0,1,0,1,0,3
g51115,0,0,2,1,0,0
g51116,0,0,0,0,1,0
g51117,0,3,0,0,0,1
g51118,0,1,1,1,1,0
g51119,0,1,0,0,0,1
g5112,883.802,1084.967,1048.884,676.02,661.859,917.471
g51120,0,2,1,1,0,0
g51121,0,1,0,1,0,0
g51122,2,1,0,0,0,0
g51123,0,0,2,0,0,0
g51124,1,0,1.279,0,0,1
g51125,1,0,0,0,0,2
g51126,1,1,1,0,1,1
g51127,0,0,0,1,2,2
g51128,0,0,1,0,1,2.98
g51129,1,0,0,0,0,0
g5113,275.361,447.096,342.302,218.9,191.324,257.247
g51130,1,0,0,0,0,1
g51131,0,1,1,1,0,0
g51132,2,0,1,0,1,1
g51133,0,1,0,0,0,2
g51134,4,2,1,1,0,0
g51135,1,0,0,0,0,0
g51136,0,1,1,0,0,2
g51137,1,0,1,1,0,0
g51138,1,1,0,0,0,2
g51139,1,0,0,0,0,1
g5114,573,458.829,561.994,404,342,404
g51140,0,1,0,0,1,1
g51141,3,0,0,0,1,0
g51142,0,1,0,0,2,0
g51143,0,0,2,0,0,2
g51144,2,0,1,0,1,1
g51145,0,1,0,0,0,0
g51146,1,0,0,0,0,4
g51147,0,0,1,0,0,0
g51148,0,0,1,1,3,0
g51149,0,0,2,2,0,0
g5115,277.921,332.411,403.524,303.913,218.058,342.577
g51150,0,1,0,0,0,0
g51151,0,0,1,1,0,0
g51152,0,1,1,0,1,0
g51153,0,0,1,2,1,0
g51154,0,3,2,0,0,1
g51155,2,0,1,0,0,0
g51156,0,0,1,2,2,1
g51157,1,0,0,2,0,0
g51158,0,0,0,2,0,0
g51159,0,0,0,0,0,1
g5116,187.431,192.696,216.768,144.875,169.89,222.694
g51160,0,0,4,0,0,1
g51161,2,0,0,0,0,2
g51162,1,0,1,0,0,0
g51163,0,0,1,0,0,0
g51164,0,0,2,0,0,0
g51165,0,1,1,0,0,1
g51166,0,0,0,1,0,0
g51167,0,0,0,0,0,0
g51168,2,0,0,1,0,0
g51169,0,3,0,0,1,1
g5117,97.687,94.988,74.704,77.543,66.17,95.98
g51170,1,1,0,0,1,0
g51171,1,1,0,0,0,0
g51172,35.882,14.994,35.63,6.609,29.994,14.07
g51173,123.838,177.107,176.493,112.298,70.211,178.202
g51174,0,3.662,4.539,4.441,2.605,3.373
g51175,14.636,18.13,29.91,6.333,9.902,17.958
g51177,0,0,0,0,0,0
g51178,0,2.308,4,2.242,2.03,0
g51179,0,0,0,0,0,0
g5118,1093.152,1089,1234.832,804,796,1010
g51180,1,1.006,1,1,0,1
g51181,9.624,10.262,3.218,0,2.801,7.342
g51182,0,1.974,1.971,0,0.969,0
g51183,1.002,1.78,5,0,1.683,0
g51184,0,2.071,0,1.007,0,3.921
g51185,0,1.404,0,0,0,1
g51186,2.987,5,0,1,3.484,1
g51187,1,2.127,0.955,1.789,1.276,1.002
g51188,1.277,1,0,1,1.007,0
g51189,0,0,0,0,0,0
g5119,312.471,269.559,225.242,233.236,128.867,207.745
g51190,1,3,0,0,0,2
g51191,0,3,2,2.129,2,2
g51192,1,1,1,1,3,0
g51193,1,3,5,1,3,2
g51194,0,2.19,0,0,1,0
g51195,0,2,0,0,0,2
g51196,2,0,4,1,1,0
g51197,1,1,2.92,0,0,0
g51198,1,1,1.798,0,1.01,0
g51199,1.032,0,0,0,0,2.011
g512,1648.023,1826.052,1882.871,1365.826,1299.548,1854.98
g5120,172.24,205.421,159.789,149.273,99.382,148.977
g51201,0,1,0,0,1,0
g51202,0,1,1,3.041,1,1
g51203,0,0,0,1,0,0
g51204,0,0,0,0,0,0
g51205,4,1.998,1,0,4,2
g51206,0,0,1,0,0,0
g51207,1,1,1,0,1,1
g51208,2,3,3,0,0,1
g51209,0,0,0,0,0,1
g5121,2166.542,2089.207,1979.602,1190.576,1193.25,1821.173
g51210,0,2.084,2,0,0,0
g51211,1,1,0,2,1,1
g51212,2,1,1.97,0,0,0
g51213,0,3,3,1.092,0,1
g51214,4,2,0,0,1,0
g51215,0,0,2,0,0,2
g51216,5.996,0,0,1,1,0
g51217,1,0,1,1,2.032,0
g51218,2,0,0,0,0,0
g51219,0,2,0,1,0,0
g5122,361.733,410.973,479.886,323,286,387
g51220,1,0,0,0,1.002,0
g51221,0,3,2,1,0,1
g51222,0,0,0,1,0,0
g51223,0,0,2,0,0,0
g51224,1,2,1,1,0,0
g51225,0,2,0,0,0,0
g51226,2,2,0,2,0,0
g51227,0,0,0,0,0,0
g51228,1,1,0,1,1,0
g51229,2,3,0,1,2,0
g5123,5,0,0,0,0,0
g51230,1,1,2,2,1,1
g51231,1,3,3,0,1,1
g51232,0,2,4,1,0,1.708
g51233,2,0,1,0,0,0
g51234,0,2,0,0,1,0
g51235,0,1,0,0,0,1
g51236,0,2,2,1,1,1
g51237,0,0,1,0,0,0
g51238,1,1,1,0,0,0
g51239,1,0,0,0,2,0
g5124,154.939,224.473,27.107,19.885,33.624,32.736
g51240,5,0,0,0,2,0
g51241,1,0,0,0.999,0,2
g51242,0,2,1,2,1,0
g51243,0,1,1,0,0,1
g51244,0,0,4,1,0,0
g51245,1,1,2,0,0,2.316
g51246,0,1,0,0,0,0
g51247,1,1,0,2,0,0
g51248,2,0,0,0,1,2
g51249,1,0,1,0,0,0
g5125,1947.473,2305.322,2416.654,1677.56,1886.201,2368.427
g51250,0,1,0,0,2,0
g51251,0,0,2,0,0,5
g51252,0,0,0,0,0,0
g51253,0,1,0,0,1,0
g51254,0,1,0,0,0,2
g51255,0.979,1,1,1,1,0
g51256,2,0,1,0,0,0
g51257,0,2,1.98,0,0,2
g51258,0,0,2,0,0,0
g51259,2,1,0,0,0,0
g5126,1297.106,1598.632,1702.315,1159.023,1077.537,1499.248
g51260,0,0,1,2,1,4
g51261,3,2,1,1,0,0
g51262,0,0,0,0,1,0
g51263,1,0,0,0,1,0
g51264,0,0,1,0,1,0
g51265,1,0,0,0,0,0
g51266,1,1,0,1,1,0
g51267,1,0,2,1,0,0
g51268,1,2,1,1,0,0
g51269,0,0,0,0,0,0
g5127,499.286,539,553,359.999,401.407,451
g51270,0,0,0,0,1,0
g51271,0,1,0,1,0,0
g51272,0,2,0,1.075,1,0
g51273,2,0,1,0,0,0
g51274,1,0,0,1,0,3
g51275,1,0,0,0,0,0
g51276,1,0,0,0,1,1
g51277,0,0,0,0,1,0
g51278,0,1,1,0,1,1
g51279,0,1,0,0,0,0
g5128,237.893,316.61,317.442,268.811,235.243,391.044
g51280,0,1,1,0,0,1
g51281,1,1.023,0,0,0,0
g51282,1,1,0,1,0,0
g51283,0,1,1,0,1,1
g51284,1,1,1,1,0,0
g51285,0,0,0,0,1,0
g51286,1,0,2,0,0,3
g51287,1,0,0,0,0,0
g51288,1,1,1,2,0,0
g51289,0,1,0,0,0,0
g5129,493.69,727.044,523.349,486.264,396.871,564.333
g51290,1,0,0,0,0,2
g51291,2,0,0,0,0,0
g51292,1,0,0,1,0,0
g51293,1,1,0,2,1,1
g51294,0,0,3,4,0,0
g51295,0,0,0,1,0,0
g51296,0,2,0,0,0,0
g51297,0,0,0,0,0,0
g51298,1,0,0,1,1,0
g51299,4,0,1,0,0,0
g513,2942.057,3627.559,3627.363,2787.022,2636.464,3695.466
g5130,321.789,376.376,289.226,235.296,222.848,282.068
g51300,0,0,0,0,0,0
g51301,3,0,0,0,0,0
g51302,0,1,2,0,0,2
g51303,0,0,1,0,0,0
g51304,1,1,2,1,0,0
g51305,2,0,1,0,0,0
g51306,0,0,0,0,0,0
g51307,12.924,11.176,19.109,5.839,9.986,14.487
g51308,8.594,5.263,12.722,10.562,12.396,16.685
g51309,61.277,56.787,65.483,38.672,40.882,55.532
g5131,0,0,0,0,0,0
g51310,14.226,32.805,12.77,12.375,12.014,21.219
g51311,1.004,3.001,1,0,1.006,6.006
g51312,64.077,62.06,40.544,39.179,37.12,61.127
g51313,0,1.062,1,1,0,3
g51314,12.725,43.743,49.412,41.566,23.21,53.355
g51315,5.711,6.623,1.214,4.808,3.569,3.383
g51316,14.754,20.318,22.046,14.938,13.305,24.413
g51318,0,0,0,1.02,0,0
g51319,0,1.145,0,0,0,2.469
g5132,590.401,845.874,578.18,503.067,408.648,605.546
g51320,8.029,2.811,1,1.647,0,2
g51321,0,0.754,7.567,0,0,0
g51322,6.002,0,3,1,4,3
g51323,2.837,0,0,0,1,1
g51324,1,0,2,0,3.626,1
g51325,1,0,2.849,2,0,1
g51326,2.902,1.578,1,2.945,3.877,3.838
g51327,2,6,0,1,2,1
g51328,0,0,0,0,0,0
g51329,0,1.002,0,1,1,0
g5133,838.753,1101.695,873.895,616.996,629.36,953.673
g51330,1,0,0,1,2,0
g51331,0,0,0,0,2.31,2
g51332,0,0,0,1,0,0
g51333,0,1,0,1,0,0
g51334,1,3,0,1,1,1
g51335,0,0,1,0,1,2
g51336,2,2,0,1,0,0
g51337,0,0,0,1,1.071,0
g51338,1,2,0,0,0,0
g51339,0,0,0,1,0,0
g5134,535.657,312.673,136.44,123.247,73.751,83.158
g51340,0,1.404,0,0,1.814,0
g51341,2,0,2,0,0,0
g51342,1,3,2,1,1,1
g51343,1,0,0,2,0.939,0
g51344,1,0,2.028,0,0,2
g51345,0,0,0,0,1,0
g51346,0,0,1,0,0,0
g51347,0,2,0,1,2,2
g51348,0,0,0,0,0,1
g51349,0,1,0,1,0,3
g5135,47.282,55.355,55.381,48.218,37.787,58.569
g51350,0,2.045,0,2,1,0
g51351,3,2,0,2,1,0
g51352,0,0.934,0,5,0,0
g51353,1,0,1,0,1,0
g51354,1,1,0,0,1,0
g51355,2,2,0,1,0,1
g51356,1,2,1,0,0,0
g51357,0,0,1,0,1,0
g51358,2.701,1,1,0,0,0
g51359,1,1,1,1,0,0
g5136,2174.621,4617.991,1963,6828.912,2737,43182.424
g51360,0.991,2,0,0,0,0
g51361,1,0.95,0,0,2,1.013
g51362,0,0,1,1,2,2
g51363,1,2,1,1,0,0
g51364,1,0,0,0,0,1
g51365,2,0,0,1,2,0
g51366,0,0,0,0,0,0
g51367,0,2,0,0,0,0
g51368,0,3,0,2,0,0
g51369,1,1,0,1,0,1
g5137,1296.653,1070.597,1282.995,770.222,902.021,983.525
g51370,2,2,0,2,0,0
g51371,0,0,0,0,1,0
g51372,0,0,0,2,0,1.01
g51373,2,1,0,1,0,0
g51374,1,2,0,1,0,0
g51375,0,1,3,0,0,1
g51376,1,0,0,3,0,1
g51377,0,0,1,0,2,0
g51378,0,0,0,0,0,0
g51379,0,3,0,0,1,1
g5138,725.445,628.483,689.385,443.532,450.227,571.304
g51380,0,0,0,1,0,0
g51381,0,0,2,1,1,1
g51382,1,0,0,0,0,0
g51383,0,0,0,6,0,0
g51384,0,3,2,0,0,0
g51385,1,1.124,2,0,0,0
g51386,0,0,0,0,1,3
g51387,1,0,0,1,1,0
g51388,0,1,0,1,0,1.001
g51389,0,0,1,0,1,1
g5139,109.491,129.042,150.196,87.501,94.03,123.411
g51390,1,1,0,0,2,1
g51391,0,1,0,1,0,2
g51392,0,1,0,0,0,0
g51393,1,0,1,1,1,4
g51394,2,2,0,1,1,1
g51395,1,0,1,1,1,1
g51396,0,0,0,0,0,1
g51397,0,0,2,2,1,1
g51398,1,1,1,0,0,3.029
g51399,3,0,1,0,0,0
g514,805.68,1184.816,818.592,882.606,566.637,978.819
g5140,143,156.73,131.492,116.008,95,223.163
g51400,0,0,0,1,1,0
g51401,0,0,0,5,0,0
g51402,0,0,0,0,0,0
g51403,0,0,2,1,0,1
g51404,1,0,0,0,0,2
g51405,0,0,0,3,1,0
g51406,0,0,0,0,0,0
g51407,0,0,2,3,0,2
g51408,0,2,2,0,1,0
g51409,1,0,0,0,1,1
g5141,15,12,15,19,19,27
g51410,1.001,0,0,0,0,0
g51411,0,1,0,0,0,0
g51412,1,0,0,1,0,1
g51413,1,0,0,1.002,2.327,0
g51414,1,1,0,1,0,0
g51415,2,1,2,0,0,1
g51416,0.71,1,0,0,0,1
g51417,0,1,0,0,0,0
g51418,0,0,0,2,0,1
g51419,2,0,1,0,0,0
g5142,452.951,496.945,574.047,340.887,338,340
g51420,0,1,2,0,1,1
g51421,0,0,1,1,1,1
g51422,1,1,1,0,0,1
g51423,0,0,0,0,0,0
g51424,0,0,0,0,0,0
g51425,0,0,0,4,0,2
g51426,0,0,0,0,1,0
g51427,0,0,0,0,0,0
g51428,0,0,1,0,0,0
g51429,1,0,0,1,0,0
g5143,0,0,94,72,57,86.968
g51430,0,0,0,0,0,0
g51431,0,0,0,0,0,0
g51432,0,0,1,0,0,1
g51433,0,0,0,1,0,0
g51434,0,0,0,0,1,2
g51435,0,0,0,0,0,0
g51436,107.038,164.078,121.5,195.399,80.926,156.495
g51437,19.543,18.027,27.681,26.347,28.646,24.497
g51438,12.359,11.634,7.35,7.152,14.308,7.501
g51439,1,1,1,1,0,2
g5144,1516.375,1541.932,1533.273,1036.425,1015.455,1442.916
g51440,19.689,10.565,24.15,22.886,11.938,14.717
g51441,22.202,16.836,19.324,8.953,11.779,22.003
g51442,20.78,5.816,18.889,10.365,0,15.42
g51443,3.386,7.131,6.293,2.759,7.22,4.617
g51444,5.504,4.767,1.306,9.053,4.907,5.148
g51445,4.708,8.011,3.996,7.638,0,6.556
g51446,16.384,9.967,15.973,1.123,10.844,9.968
g51448,2.54,7.674,0,0,1.567,0
g51449,1.667,1.167,1.008,4.706,0,3.613
g5145,26.513,41.031,39.06,33.048,13.031,34.061
g51450,3.863,3.263,2.041,2.347,4.044,3.362
g51451,2,1,2,2,2,0
g51452,7,5,3,1.022,4,4
g51453,0,0,1,2,1,2
g51454,5.687,3.78,0,0,0,0
g51455,1,3,1,1,1,2.035
g51456,1,4,1,1,4,3
g51457,2,2,2,1,0,1
g51458,2,4,1,0,1,0
g51459,0,0.948,0,0,0,2
g5146,15.039,21.002,21.022,10,5,14
g51460,2,0,0,2.001,1.002,1
g51461,1,2,1,1,2,2.207
g51462,1,0,0,0,0,0
g51463,1,2,3,2,1,1
g51464,2,0,1.169,0,0,1
g51465,0,3,0,3.003,0,0
g51466,0,0,2.197,0,0,0
g51467,2,1,0,2,0,2
g51468,0,0,0,1,0,0
g51469,0,1,1,0,1,1
g5147,1806.032,1705.623,1322.066,910.933,964.978,1342.507
g51470,3,2,3,1,0,1
g51471,1,0,0,0,0,2
g51472,0,2,0,1,0,0
g51473,0,0,1,0,3,0
g51474,1.528,0,0,1,2,1
g51475,0,0,0,3,0,3
g51476,1,1,1,0,0,1.826
g51477,0,1,2,1,0,0
g51478,1,0.989,1,0,1,2
g51479,0,0,1,1,0,0
g5148,1713.168,1898,2793.507,2389.701,1322.049,2409
g51480,0,0,1,3,5,0
g51481,0,0,1,0,2,1.913
g51482,2,0,0,0,0,0
g51483,0,0,2,1,0,0
g51484,3,1,0,0,1,0
g51485,1,1,1,1,0,1
g51486,0,0,0,0,0,1
g51487,0,0,2,0,1,0
g51488,0,2,2,1,0,0
g51489,1,0,3,0,0,0
g5149,77.046,193.597,116.547,152.983,75,134.556
g51490,0,0,4,0,2,2
g51491,0,0,0,0,0,1
g51492,0,2.186,1,0,1,1
g51493,0,0,0,1,0,1
g51494,0,2,0,0,0,0
g51495,1.001,1,0,0,0,3.056
g51496,1,2,1,1,1,1
g51497,0,4,0,0,0,0
g51498,0,1,0,1,0,1
g51499,2,0,0,1,0,0
g515,1683.039,1626.005,1707.553,1076.543,1129.987,1372.42
g5150,81,106,103,77,63,109
g51500,0,0,1,0,0,1
g51501,0,1,2,0,1,0
g51502,8,0,0,0,0,0
g51503,0,0,3,3,1,2
g51504,1,3,0,0,0,2
g51505,0,0,0,0,0,0
g51506,1,1,1,1,0,0
g51507,2,1,0,1,0,0
g51508,2,0,0,0,0,0
g51509,0,0,0,1,2,2
g5151,322.292,78639.023,220.998,200809.14,811.999,93427.135
g51510,2,0,0,1,0,1
g51511,1,0,1.02,1,1,1
g51512,2,0,1,0,2,0
g51513,1,0,2,0,1,0
g51514,0,0,1,0,0,1
g51515,0,0.972,2,0,0,0
g51516,1,1,0,0,0,2
g51517,1,0,0,1,2,2
g51518,3,0,0,0,0,1
g51519,1,0,1,0,1,2
g5152,14379.758,16752.919,12843.818,10533.714,14400.125,14735.834
g51520,1.001,0,0,0,0,0
g51521,0,0,0,5,2,0
g51522,1,1,2,0,0,0
g51523,0,0,0,0,1,1
g51524,1,0,1,0,0,0
g51525,0,1,0,0,0,0
g51526,0,3.551,0,0,0,0
g51527,0,1.091,1,0,0,0
g51528,0,1,0,0,0,0
