gene_id,sample4,sample5,sample6,sample7,sample13,sample14,sample15,sample16,sample17,sample18,sample19,sample20
g60974,0,1,3,1,0,2,1.984,1,2.999,0,1,2
g60975,0,1,1,0,0,2,0,1,3.233,1,0,0
g60976,2.851,0,0,0,0,0,1,0,4,2,0,0
g60977,2,2,3,1,2,1,2,0,4,0,0,1
g60978,2,2,3,2,1,0,1,1,0,1,1,2
g60979,1,0,2,2,0,0,2,2,2,1,0,1
g6098,111,11,0,16,0,0,45,53,1,0,114,88
g60980,0,0,0,0,0,2.108,1,3,1,0,1,2
g60981,0,0,0,2.099,0,0,2,0,0,0,0,0
g60982,1,0,0,0,0,2,1,0,0,0,0,0
g60983,0,0,1.001,0,0,0,2.021,0,0,0,0,0
g60984,1.044,0,0,0,0,0,0,0,1,0,0,0
g60985,2,3,2,1,1,0,2,5,2,0,0,1
g60986,2,0,0,0,0,1,0,0,4,0,2,0
g60987,0,0,0,0,0,1,0,0,4.001,0,0,0
g60988,0.957,0,0,1.031,0,0,1,0,0,2,0,0
g60989,0,0,0,0,0,0,0,0,2,0,1,0
g6099,432.937,255.204,403.416,419.744,290.542,487.944,434.302,336.764,1425.868,302.705,253.617,406.255
g60990,1,1,4,1,0,0,1.776,0,0,1,0,0
g60991,0,0.806,0,0,0,0,0,0,1.386,0,0,0
g60992,0,1,0,0,1.968,1,1,0,0,0,1,1
g60993,0,1,0,2,0,1,0,3.652,0,1,0,4
g60994,0,0,5,0,0,0,0,0,6.267,1,0,1
g60995,2,0,0,0,1,2,0,0,2,0,0,0
g60996,2.258,0,1.856,0,0.983,1.001,0,0,1.015,0,0,0
g60997,0,0,0,0,1,0,0,0,0,0,0,0
g60998,1,1,0,1,1.874,0,1,0,5,0,0,0
g60999,1,0,1,0,1,1,2,0,2,0,0,1
g61,31835.321,18100.917,38309.726,30634.981,24426.536,27719.979,26081.727,17202.407,129320.627,16172.132,17222.816,17473.982
g610,2235.476,1977.275,2318.095,2546.461,1723.606,3543.189,2110.3,1809.706,5995.575,1640.004,1670.847,2586.337
g6100,166.162,101.979,148,162.242,109.025,209,123.154,100.04,375.405,105.145,84.047,146.607
g61000,4,0,1,1,0,0,0,0,1,0,2,0
g61001,0,0,0,0,1.208,1,0,1,1,0,1,1
g61002,1,0.962,1,1.054,1,3,0,0,0,0,0,0.965
g61003,2,0,1,0,1,2,1,0,4,0,0,0
g61004,0,0,0,0,0,2,0,0,2,1,1,1
g61005,1,1,1,0,1,2,2,0,1.003,1,1,0
g61006,3,0,0,0,0,0,1,4,0,0,0,3
g61007,0,0,1,1,2,1,1,0,0,1,1,1
g61008,0,0,0,1,0,0,0,0,1,0,0,0
g61009,0,0,0,0,0,0,0,0,9.425,0,0,0
g6101,230.054,180.83,200.158,237.727,174.275,326.3,231.195,215.825,686.291,187.911,185.165,206.622
g61010,0,0,0,1,0,0,1,1,3,2.407,2,0
g61011,1,0,0,0,1,0,1,1,3,0,0,1
g61012,2,0,1.996,1,0,1,0,0,1,1.901,0,1.963
g61013,0,0,1,1,0,0,3,0,1,2,0,0
g61014,0,0,1,1,1,1,0,0,3,0,1,0
g61015,1.009,0,2,0,0,0,0,0,1,0,0,0
g61016,0,1,0,0,0,1,0,0,1.003,0,0,3.01
g61017,0,0,0,0,0,0,0,0,1,0,0,0
g61018,0,0,0.989,0,0,0,1,0,1,0,0,2
g61019,0,0,0,0,0,0,0,0,0,0,0,0
g6102,799.98,638.22,628.306,870.013,642,1178.382,821.725,528.994,1952.908,553.156,600.999,836.683
g61020,0,0,2,1.919,0,0,1,0,0,0,0,1.145
g61021,0,0,1,1,1,1,0,0,3,0,0,1
g61022,1,0,0,0,0,0,1,1.085,0,0,0,1
g61023,1,0,0,0,0,1,2,0,1,1,0,0
g61024,1,1,0,0,0,2,0,1,0,1,1,0
g61025,0,1,1,0,1,0,0,0,4,0,0,0
g61026,0,1,0,1,0,1,0,0,1.537,0,1,2
g61027,1,1,0,0,0,0,1,1,0,1,2,0
g61028,0,0,1,0,0,0,3,1,2,0,0,2
g61029,0,0.982,0,0,0,0,0,1,0,2,0,0
g6103,2006.333,1491.546,1306.204,1715.108,1040.946,1852.11,1366.539,950.31,3732.561,952.492,1482.235,2158.987
g61030,0,0,3,0,1,1,0,0,0,0.999,0,2
g61031,1,0,0,0,1,0.898,1,0,0,0,0,0
g61032,1,2,0,0,1,1,0,0,2,0,0,0
g61033,0,0,0,0,0,0,0,1,6,0,3,0
g61034,1,0,0,0,0,5,0,0,2,0,0,2
g61035,1,1,0,0,0,0,2,1,2,0,0,1
g61036,0,0,0,0,1,0,0,0,1.998,1.003,1,0
g61037,0,0,0,1,0,1.001,3,2,2.981,0,0,1
g61038,0,0,0,0,0,2,0,0,3,0,1,0
g61039,0,0,0,1,0,0,2,1,2.019,2,0,1
g6104,704.077,461.344,619.811,621.43,410,741,553,345,1926.948,408,406,726.622
g61040,1,0,1,1,0,1,1,1.964,1.02,0,1,0
g61041,1,0,2,0,1,0,1,0,0,0,0,0
g61042,0,0,0,0,0,0,0,0,0,0,0,0
g61043,0,0,0,0,0,0,13.997,0,0,0,0,0
g61044,0,1,1,1,0,1,0,0,1.997,0,1,1
g61045,0,1,0,0,1,1,0,0,3,0,0,0
g61046,0,0,2,0,1,0,0,0,1,1,0,0
g61047,1,0,0,1,0,1,1,2,1.97,1,0,1
g61048,0,0,0,0,0,2,1.999,1.209,0,0,0,0
g61049,1,0,0,0,1,0,2,0,2,2,0,1
g6105,23,14,15.999,17,16,19,20,7,58.999,15,13,13.91
g61050,1,0,1,2,0,0,2,0,2,0,0,0
g61051,1,0,0,0,1,0,0,1,1,0,0,1
g61052,0,1,0,1,1,0,1,1,0,0,0,1
g61053,0,1,2,0,0,0,1,0,3.002,0,0,1
g61054,1,0,1,1,0,0,0,0,1,2,0,1
g61055,1,2,2,0,1,0,0,0,0,0,0,0
g61056,0,1,0,0,0,0,1,0,0,0,1,0
g61057,0,2,1,0,0,0,0,1,0,1,0,5
g61058,1,1,0,2,0,0,0,0,1.722,0,0,0
g61059,0,0,0,0,0,0,0,0,1.008,0,1,0
g6106,447.132,355.605,432.755,668.141,520.12,810.355,502.092,351.578,1481.402,322.385,343.769,462.95
g61060,0,0,0,2,0,1,1,0,1.004,0,0,2
g61061,1,0,1,1,1,0,0,0,0,1,0,0
g61062,0,0,0,0,0,0,4,9,0,0,0,0
g61063,0,0,0,1,2,0,0,0,0,0,0,1
g61064,0,0,2,0,1,1,4,0,0,0,0,1
g61065,0,1,0,1,1,0,1,1,1,1,1,1
g61066,1,0,0,0,0,1,0,1,1,0,0,3
g61067,0,0,0,0,0,0,0,0,4,1,0,0
g61068,1,0,0,0,1,0,1,1,2,0,1,0
g61069,0,0,1,0,0,0,2,2,0,0,0,1
g6107,25.815,28.749,34.217,39.288,22.757,30.416,33.251,33.987,84.912,27.773,15.522,31.776
g61070,0,0,1,0,0,1,1,0,2.013,0,0,0
g61071,0,1,0,0,0,0,0,0,1,1,2,3
g61072,1,0,0,3,1,0,1,0,1,0,0,0
g61073,1,1,0,0,0,0,1,1,1,0,1,0
g61074,3,0,0,0,0,0,1,1,2.102,0,0,1
g61075,0,0,0,0,0,1,1.995,1,1,0,0,2
g61076,0,0,1,0,0,0,1,1,0,0,1,0
g61077,0,0,0,2,1,0,0,0,0,0,1,0
g61078,3.993,2,0,0,0,0,0,0,0,0,2,0
g61079,1,1,0,1,0,1,0,0,0,0,0,1
g6108,28,21.474,19,49,20,32.005,24,34.458,92.085,28,15,32
g61080,1.986,2.026,0,0,0,1,2,0,0,0,2.004,0
g61081,1,0,0,0,0,1,0,1,1,2,0,0
g61082,0,0,0,0,0,0,1,0,2,0,0,4
g61083,0,0,0,0,1,3.167,1,0,2,0,0,0
g61084,2,0,0,0,0,0,0,0,1,0,0,0
g61085,0,0,0,1,0,1,1,0,2.923,0,0,0
g61086,0,0,1,1,0,1,1,0,2,0,0,1
g61087,0,1,0,0,0,1,2,0,1,2,0,0
g61088,2,0,1,1,0,0,0,0,0,0,1,0
g61089,0,0,2,0,0,0.939,0,0,1,1,0,0
g6109,17,12,0,0,0,0,12.001,27,0,1,15,29
g61090,0,0,0,0,0,2,1,0,2,1,0,3
g61091,0,1,0,1,0,1,2,0,1,1,1,2
g61092,0,2,0,3,0,0,0,2,0,0,0,0
g61093,1,2,0,1,0,0,0,0,1,1,0,1
g61094,0,1,0,0,0,0,0,0,0,0,0,0
g61095,0,1,2,0,0,0,0,0,0,0,1,0
g61096,1,0,0,0,1,1,0,0,1,1,0,0
g61097,0,0,0,0,0,0,2,3,0,0,2,0
g61098,0,0,1,0,0,0,2,0,2,0,0,0
g61099,1,0,0,0,0,1,1,0,3,0,0,0
g611,1696.099,1020.826,1538.182,2091.247,1362.073,1972.632,1156.197,1015.643,4035.125,1147.715,869.288,1237.056
g6110,32.549,19.516,22.652,27.208,33.942,46.828,35.189,23.571,71.3,21.247,34.542,38.113
g61100,0,0,2,0,0,1,0,0,0,0,2,0
g61101,1,0,0,0,1,0,0,0,4,0,0,1
g61102,0,0,0,0,0,0,0,0,0,0,1,0
g61103,0,1,0,0,0,0,1,1,2,0,0,0
g61104,1,1,1,1,1,1,0,1,2,1,0,1
g61105,2,1,0,1,1,1,0,1,1,0,2,0
g61106,0,0,2,1,0,0,0,0,4.959,0,0,0
g61107,0,0,0,0,0,0,1,1,0,0,0,1
g61108,0,0,2,1,0,0,0,0,2,0,0,0
g61109,1,0,0,0,0,0,0,1.002,0,0,1,1.516
g6111,243.34,175.911,263.027,255.166,176.032,312.063,228.535,188.867,676.081,206.426,163.613,204.049
g61110,2,0,2,1,1,0,1,0,1,0,1,0
g61111,0,2,0,3,1,0,0,0,2,0.981,0,0
g61112,0,1,0,1,0,0,0,0,0,0,2,1
g61113,1.026,0,0,0,0,0,0,0,1.061,0,0,0
g61114,1,1,0,0,0,1,0,1,2,0,0,1
g61115,0,0,0,0,0,1,0,0,1.009,1,0,2
g61116,1,0,0,1,1,3,0,0,0,0,0,0
g61117,0,0,0,0,2,1,0,0,1,2,0,0
g61118,0,0,0,0,0,0,2,1,1,1,1,1
g61119,0,0,0,0,0,0,3,1,1,1,0,0
g6112,1118.015,879,988.61,1256.656,893.999,1645.183,1106.408,851,3241.423,634.982,885.88,1437.174
g61120,2,1,0,0,0,1,0,1,0,1,0,0
g61121,0,1,0,0,0,0,0,0,0,0,1,1
g61122,0,0,0,1,0,0,2,2,1.003,0,0,0
g61123,1,1,0,0,0,1,1,1,1,0,0,1
g61124,0,0,0,0,0,0,1,3,2,0,0,0
g61125,0,0,0,0,0,0,0,0,0,0,0,0
g61126,0,0,1,1,0,1,0,1,1,0,0,2
g61127,0,0,3,1,1,1,0,0,0,1,1,0
g61128,2,0,1,0,0,0,1,0,1,0,0,1
g61129,0,0,0,0,0,1,0,0,0.998,2,1,1
g6113,737.941,502.095,914.046,702.201,503.323,879.732,698.347,464.991,2281.48,467.225,463.326,612.042
g61130,0,0,0,0,0,0,0,0,3,1,0,3
g61131,0,0,0,0,0,0,2,2.997,0,0,0,0
g61132,2,0,0,0,0,0,1,0,1,0,1,1
g61133,1,1,1,2,1,1,0,0,0,0,0,0
g61134,1,2,0,0,1,0,0,0,1,0,0,1
g61135,1,0,0,0,1,0,0,0.889,0,0,1,1
g61136,0,0,0,0,0,3,1,1,1,0,1,0
g61137,0.863,1,0,0,0,0,2,0,0,0,1,1
g61138,0,0,0.924,0,0,1.402,0,0,0,0,0,0
g61139,0,0,1,1,2,1,0,2,1,0,1,1
g6114,494.571,540.938,374.957,581.029,452.064,694.114,654.266,469.551,1301.983,320.258,434.423,766.306
g61140,1,0,0,0,0,0,0,0,3,0,0,1
g61141,0,0,0,0,0,1,0,0,0,0,1.001,0
g61142,0,1,0,1.993,1,0.87,0,0,0,0,1,0
g61143,0,0,0,0,0,0,0,9,0,0,0,0
g61144,0,0,3,0,0,0,2,0,0,0,1,0
g61145,1,0,0,0,0,1,0,0,3.978,0,0,0
g61146,0,1,0,0,1,2,0,1,1,0,0,0
g61147,0,0,0,1,1,0,0,0,0,2,0,0
g61148,1,0,0,1.95,0,0,1,0,0,0,0,0
g61149,2,0,0,0,0,0,1,1,0,0,0,0
g6115,12,8,23,10,11,22,12,9,65,12,6,6
g61150,0,0,0,0,3,1,0,0,0,0,0,0
g61151,1,2,0,1,1,0,0,0,1,0,0,0
g61152,0,0,0,0,2,2,0,0,0,0,0,1
g61153,0,1,0,1,0,0,0,0,2,1,0,4
g61154,0,0,0,0,0,0,0,1,0,0,1,3
g61155,1,1,0,0,0,0,1,0,1.99,0,0,0
g61156,0,0,0,0,0,0,0,0,3.012,0,0,1
g61157,0,0,0,1,1,1,1,0,1.092,1,0,0
g61158,0,0,1,0,0,0,0,0,2,0,1,0
g61159,1,0,0,2,0,0,1,1,0,0,0,0
g6116,156.225,116.721,121.465,163.277,104,192.162,146.515,115.016,476.108,97.148,86.582,165.373
g61160,1,0,0,0,0,0,1,0,2.982,0,0,0
g61161,0,0,0,0,0,1,3,0,1,0,0,0
g61162,1,0,0,0,1,0,1,0,0,0,0,2
g61163,1,0,1,0,1,0,0,1,1,1,0,0
g61164,0,0,0,0,0,0,0,1,0,1.002,0,0
g61165,0,0,0,0,0,0,0,0,0,0,7.004,1
g61166,0,0,0,1,1,1,1,1,0,0,0,2
g61167,0,0,0,0,0.916,0,1,0,0,1,0,0
g61168,0,0,0,0,0,0,0,0,0,0,1,0
g61169,0,0,0,1,0,0,0,0,0,1.035,0,0
g6117,1651.275,1041.724,1611.01,1482.123,1376.164,1934.254,1944.616,1011.189,4089.481,1104.143,1248.476,1420.105
g61170,0,0,0,1,0,1,0,2,0,0,0,0
g61171,1,0,1,0,0,0,0,0,2,0,0,1.1
g61172,2,0,1,0,0,1,0,0,0,0,1,2
g61173,2,0,0,1,0,0,0,0,1.036,1,0,0
g61174,1,0,1,0,0,1,1,0,0,1,0,0
g61175,1,0,1,0,1,0,0,2,0,0,0,1
g61176,0,0,0,1,1,1,0,0,0,0,0,0
g61177,0,1,1,0,1,0,0,0,0,0,0,0
g61178,0,0,0,0,0,0,0,0,1,0,0,1
g61179,0,0,0,0,0,0,0,0,2,0,0,1
g6118,30,11,21,16,20,24,35,31,100,14,38.124,19
g61180,0,1,0,0,1,1,0,0,1,0,0,0
g61181,0,1,2,0,0,0,0,2,0,0,0,0
g61182,0,0,0,1,0,0,0,0,0,2,1,0
g61183,0,0,0,0,0,1,1,0,1,0,0,0
g61184,0,0,0,0,0,0,1,3,0,0,2,2
g61185,1,1,0,0,0,0,0,0,0,1,0,1
g61186,1,0,0,0,0,0,0,0,1,0,1,3
g61187,1,0,1,0,0,1,0,0,0,0,1,0
g61188,0,0,0,0,0,0,1,0.994,0,0,0,1
g61189,2,0,0,0,0,1,0,1,0,0,0,0
g6119,39.001,24.027,18.981,47.367,39.902,36.457,18.672,16.17,62.016,10.001,20.966,28.318
g61190,0,1,1,0,0,2,0,0,1,1,0,0
g61191,1,0,0,0,0,1,0,0,1,0,0,1
g61192,0,0,0,0,1,1,0,0,1,0,0,0
g61193,0,0,0,0,2,0,1,0,4,0,0,0
g61194,1,0,0,0,2,0,0,0,0,0,0,0
g61195,1,0,1,0,2,0,1,0,0,0,0,0
g61196,0,0,0,0,0,0,0,2,2,1,0,0
g61197,0,0,1,0,1,0,1,0,1,1,0,0
g61198,0,0,0,0,0,0,1,1,0,0,1,0
g61199,1,0,0,2,0,1,0,0,1,0,0,0
g612,3580.201,2560.476,2848.525,3477.319,2374.23,3844.814,3539.223,2629.863,9945.573,2232.873,2466.556,3617.801
g6120,299.633,217.459,297.04,303.445,185.312,359.103,258.507,246.959,858.106,169.309,189.828,267.19
g61200,0,0,0,0,0,0,0,0,0,0,2,2
g61201,0,0,0,0,1,0,0,1,1.998,0,0,0
g61202,0,0,0,0,0,0,0,2,0,0,1,0
g61203,1,0,0,1,0,0,0,1,1,0,0,0
g61204,0,0,1,0,0,0,0,0,1,0,1,0
g61205,1,0,0,1,0,0,0,0,0,0,0,0
g61206,0,0,0,0,0,1,0,1,1,0,0,0
g61207,18.146,17.041,24.693,23.876,15.272,13.736,18.932,10.974,42.17,11.894,17.857,14.204
g61208,0,4.102,10.973,5.771,2.004,11.78,3.329,1,6.706,2.91,2,3
g61209,27.94,14.973,16,9.04,13,12,10.9,10.865,57.359,6.985,15,12
g6121,35.843,15,14,27,12,30,14,18,56,12.379,14,34
g61210,10.841,6,9.002,13.505,21.017,16,7,8,34.397,7,2,6.008
g61211,7,3,8,2,8,6.967,7,2,44,13,7,8
g61212,0,0,0,0,0,0,0,0,0.9,0,0,1.484
g61213,2.961,4,1,2,5,4.311,6,4,7,3,1,6
g61214,0.985,1.567,0.9,0.984,0.986,0,1,1.995,1.517,3.927,0,0
g61215,12,2,7,5,2,10,9,5,13.824,1,2,5
g61216,0,0,1.005,0,0,0,0.974,0,3.023,0,0,0
g61217,2,2,3,4,1,1,2,1,5,1,3,2
g61218,1.005,2,0,1,0,1,1,0,8.49,1,0,0
g61219,1,0.982,3,1,0,2.005,1,0,1.107,2.155,0,0
g6122,2308.755,1694.498,2012.817,2581.582,1674.421,2813.121,2183.032,1725.559,7456.178,1669.609,1281.875,1746.873
g61220,1,1.997,2,1,1,3.916,0,1,3,1,0,0
g61221,1,1.048,0,1.509,0,0,0,0,0,1,1.162,0
g61222,2,0,1.062,0.996,0,4.991,1,1,4,1,1,1
g61223,1,0,0.878,1,0,2,0,0,3,0.948,1,1.095
g61224,0,1.077,0,0,1,0,0,1,1.032,0,0,0
g61225,0,0,1,3.881,2,1,1,0,1,2,2,2.689
g61226,0,0,1.038,1,1,1,0,1.032,4,1,1,0
g61227,0,0,0,1,1,2,0,1.034,0,0,1,1
g61228,0,0,0,1.081,0,1.021,0,0,1,0,0,1.021
g61229,0,2,0,1.989,1,2.929,1,1,0,0,0,0.896
g6123,2179.383,1538.694,2109.874,2304.828,1610,2853.967,2197.017,1357,4964.47,1227.736,1344,1790.007
g61230,0,0,0,0,1,0,1,2.584,1,1,0,1
g61231,0,0,1,0,0,1,0,0,0,0,0,0
g61232,1,1,0,3,0,2,1.039,0,5,0,0,2
g61233,1,2,1,0,1,1,0,1,2,0,0,0
g61234,0,2,1,0,2,1.999,3.999,2,1,2,0,0
g61235,1,0,2,0,0,0,0,0,2,2,3,0
g61236,0,0,0,0,3,0,1,0,1,0,0,1
g61237,0,1,1,1,1,1,2,1,1,0,1,3
g61238,0,1,1,1,1,1,2,1,3,0,0,0
g61239,0,0,0,0,0,0,0,0,1,1,0,0
g6124,1058.164,858.747,991.073,1519.19,704.737,1949.338,1441.814,859.681,2016.668,755.477,1169.248,1591.411
g61240,2,0,1,0,3,0,0,0,1,0,0,0
g61241,0,0,1,1.682,0,0,0,0,0,0,2.003,0
g61242,1.005,0,0,0,0,0,0,0,2.007,1,0,0
g61243,1,4,2,1,0,0,0,0,0.968,0,1,0
g61244,1,3,1,2,0,1,3,1,1,0,0,0
g61245,2,0,1,1,0,0,2,0,2,1,0,0
g61246,0,0,0,0,0,1,2,0,3,0,0,0
g61247,0,0,2,0,0,1,1,2,2,0,0,1
g61248,0,0,0,2,1,0,0,0,0,1,0.995,0
g61249,0,0,0,0,0,1,1,1,6,0,4,0
g6125,575.962,513.877,574.729,847.268,519.028,914.652,501.128,474.547,1800.515,507.279,364.589,662.029
g61250,10,7,0,0,0,0,0,0,0,0,0,0
g61251,1,0,0,0,0,0,0,0,0,0,0,0
g61252,0,1,0,0,1.685,1.978,0,0,1,0,0,0
g61253,0,1,0,1,1,1,1,0,1,0,1,1
g61254,2,1,0,0,0,0,2,1,0,0,0,0
g61255,0,0,0,0,1,0,1,2,3,0,1,0
g61256,0,0,0,0,0,0,0,0,0,0,0,1
g61257,0,1,0,0,1,1,1,1,3,1,0,0
g61258,1,0,1,1,0,2,0,0,3,0,0,1
g61259,0,0,0,0,0,1,1,0,0,1.181,0,0
g6126,378.852,209.688,329.828,323.289,253.961,369.007,379.312,272.098,1309.273,251.987,248.226,405.004
g61260,0,2,1,1,0,0,3,0,1,1,1,1
g61261,0,0,3,1,0,0,0,1,2,0,0,0
g61262,1,4,1,0,0,0,1,0.999,1,0,0,1
g61263,3,0,0,0,1,2,0,1,1.511,0,0,0
g61264,0,0,0,0,0,0,0,0,6,7,0,0
g61265,0,0,0,1,0,0,0,1,1,0,1,2
g61266,0,0,0,0,1,0,0,0,2.003,0,0,1.871
g61267,2,0,0,2,0,2,0,0,1,0,0,0
g61268,0,0,1,0,1.991,1,0,0,0,0,0,0
g61269,0,2,0,1,0,1,0,0,1,0,1,1
g6127,36.864,26.507,30.367,35.576,31.53,52.207,27.207,26.247,107.755,26.316,19.885,27.29
g61270,1,1,0,0,0,0,0,4.996,0,0,1,1
g61271,1,2,0,0,0,0,2,0,0,0,1,1
g61272,0,0,0,0,2,2,1,0,0,0,2,0
g61273,1,0,0,0,0,0,0,2,0,0,4,2
g61274,2,0,1,1,2,0,0,0,1,0,1,1
g61275,0,0,0,0,1,0,1,0,2.08,1,1,0
g61276,1,1,1,0,0,0,0,0,1,3,0,1
g61277,2,0,1,1,1,2,2,0,2,0,0,1
g61278,0,1,2,0,1,1,0,1,3.002,0,0,0
g61279,0,2,0,1,0,1.007,0,1,2.002,0,0,0
g6128,17,9,7,13,17,23,12,8.923,42.773,18,10,14
g61280,0,1,2,0,1,0,1,0,2,0,0,0
g61281,3.99,0,0,0,0,0,0,1,5.024,0,0,1
g61282,1.106,0,0,0,0,0,0,0,0,0,0,0
g61283,0,0,0,0,0,1,0,0.956,3,0,1.995,1
g61284,0,0,0,1.987,0,0,1,0,1,0,0,2
g61285,1,0,1,0,0,0,2,0,2,0,0,0
g61286,1,2,0,0,0,1,0,1,0,0,0,0
g61287,0,0,1,0,0,0.999,1.397,0,0,0,0,1
g61288,0,0,0,1,0,0,0,0,2,0,0,0
g61289,3,0,0,0,0,0,1,0,2,0,0,2
g6129,27.969,28.108,28.037,23.615,25.07,44.16,19.969,10.938,99.486,20.316,16.265,29.435
g61290,2.999,0,0,0,0,0,0,0,0,0,1,0
g61291,0,1,0,1,0,0,0,0,3,0,0,1
g61292,1,0,1,0,0,1,0,0,2,0,0,0
g61293,0,0,0,1,0,0,1,1,1,0,0,0
g61294,0,0,0,1.973,0,0,0,0,1,0,1,0
g61295,0,1,0,0,1,1,0,2,0,0,0,0
g61296,1,0,0,0,0,2,1,1,2,2,0,0
g61297,0,0,0,0,0,0,1,0,1,0,0,1
g61298,1,1,1,2,0,1,1,0,0,0,0,0
g61299,1,0,1,0,2,4,0,0,3,0,1,0
g613,2351.419,2152.553,2023.598,2847.804,1796.477,3296.028,2224.172,1822.851,6374.571,1660.461,1524.604,2310.797
g6130,161.335,100.21,100.109,115.828,99.083,149.497,144.295,117.386,372.829,89.741,84.131,149.586
g61300,3,1,0,0,0,0,0,1,0,0,0,0
g61301,4,0,0,1,0,0,2,0,2,0,0,0
g61302,0,2,0,0,0,0,0,3,0,0,0,3
g61303,0,0,0,1,0,3,0,0,2,0,0,3
g61304,0,0,2,0,0,3,1,0,1,0,0,1
g61305,0,1,1.995,1,2,1,0,0,0,0,0,0
g61306,0,0,0,0,0,0,0,1,2,0,2.029,0
g61307,0,0,1,0,0,0,2,0,1,0,1,0
g61308,0,2,0,0,0,1,0,0,2,0,0,0
g61309,0,0,0,0,0,0,0,0,0,0,0,0
g6131,141.173,74.758,206.414,140.366,92.491,147.334,141.638,87.798,400.287,90.712,73.339,111.011
g61310,0,0,0,0,2,0,0,0,0,0,1,0
g61311,0,0,0,1,1,1,0,0,3,0,0,2
g61312,0,0,0,0,0,0,0,0,3.069,0,0,0
g61313,0,0,0,0,0,0,1,3,2.145,0,0,0
g61314,0,1,0,1,1,0,0,1,3.194,0,0,0
g61315,0,1,0,1.007,1,2,0,0,0,1,1,0
g61316,0,0,1,0,0,0,0,0,3.03,1,0,1
g61317,1,0,1,1,0,2,0,1,1,0,0,0
g61318,0,0,0,0,0,0,0,3,2.998,1,0,0
g61319,1,1,0,0,0,0,1.981,0,1,0,0,0
g6132,240,279,230,320,226.524,486.986,276,179,555.953,161,227,309.03
g61320,0,0,0,0,1,0,0,0,1.955,0,0,0
g61321,0,1,4,0,0,0,0,1,0,0,0,1
g61322,2,0,1.007,0,0,2,1,0,1,1,0,0
g61323,2,1,1,0,0,0,0,0,3,1,1,1
g61324,0,0,1,1,0,0,1.045,0,2,0,0,0
g61325,0,1,1.02,0,0,0,3,1,1,0,0,3
g61326,1,0,1,1,2,0,1,1,1,1,0,0
g61327,0,0,0,0,0,1,2.009,0,0,0,0,0
g61328,0,0,0,0,1,0,2,0,2,0,0,0
g61329,0,0,0,1,0,3,1,0,0,0,0,1
g6133,391.194,219.693,421.003,529.588,396.104,293.674,561.851,211.941,1401.278,298.924,271.719,373.956
g61330,0,0,1,0,0,0,1,0,1,0,0,0
g61331,0,0,0,1,1,1,0,1,1,0,1.633,1
g61332,1,0,0,0,0,0,2,2,1,0,1,1
g61333,0,0,0,1,0,0,0,1,4,1,0,0
g61334,0,0,0.894,1,0,2,1.095,0,1,0,0,0
g61335,2,0,1,0,2,1,0,1,2,0,0,1
g61336,0,0,0,0,0,0,0,0,1.471,0,1,1
g61337,0,0,1,0,1,0,0,0,2,1,0,0
g61338,1,0,0,0,0,0,0,0,1.007,0,0,0
g61339,0,1,1,0,0,2,0,1,0,0,0,1
g6134,28.944,24.239,18.807,37,22.999,97.447,46.223,50.394,113.877,48.193,40.857,93.95
g61340,0,0,2,0,0,0,1,0,0,1,0,0
g61341,0,0,0,2,2,0,0,1,1,0,0,0
g61342,0,0,0,1,0,0,0,0,0.999,0,0,2
g61343,0,0,0,0,1,0,0,2.803,0,0,1.011,1
g61344,1,0,1,1,0,0,1,1,2,0,0,1
g61345,2.857,0,2,0,4,0,1,0,1,0,0,0
g61346,1,1,0,0,0,0,1,1,0,0,2,2
g61347,0.95,0,0,0,0,0,2,3.997,0,0,1,0
g61348,1,0,1,1,0,0,0,0,2,1,1,0
g61349,0,1,0,0,0,0,1,0,3,1,0,0
g6135,13,9,11,17,17,24,14,11,24,4,5,12
g61350,1,0,0,0,0,1,0,0,2,1,1,1
g61351,2,0,0,0,0,3,1,0,4,0,0,0
g61352,1,0,0.952,1,0,0,1,0,0,0,1,0
g61353,0,0,0,1,0,2,1,1,1,1,0,0
g61354,0,0,0,0,3,1,2,0,1,1,0,0
g61355,1,0,0,0,1,1,2,0,1,1,0,1
g61356,1,1,0,0,0,0,3,2,0,0,0,2
g61357,0,0,0,2,0,0,0,1,1,0,1,0
g61358,0,1,0,0,0,0,0,1,2.976,0,0,0
g61359,0,0,0,1,1,1,0,0,0,0,1,0
g6136,30.732,13.135,37.402,23.553,21.181,32.079,19.742,16.233,70.217,11.401,20.759,22.326
g61360,1,1,1,2,0,0,1,0,0,0,0,0
g61361,0,0,0,0,0,0,0,0,0,0,2,0
g61362,1,1,0,2,0,1,0,0,1,1,1,0
g61363,0,0,0,0,0,2,0,0,2,1,0,1
g61364,0,0,0,0,0,0,2.999,0,0,0,0,0
g61365,2,2,0,0,0,0,0,1,0,0,1,0
g61366,0.927,1,1,0,0,0,1,0,1,0,0,0
g61367,1,0,0,0,1,1,0,0,2,0,0,1
g61368,1,0,0,0,0,0,2,0,1,0,0,0
g61369,0,0,1,1.978,0,0,0,0,1,0,0,2
g6137,39.843,14.003,24.855,39,22,20.938,35.094,40.083,72.482,18,31.128,33.197
g61370,0,0,0,8.927,0,0,0,0,0,0,0,0
g61371,0,0,0,0,0,0,0,0,0,0,0,0
g61372,0,1,0,0,0,0,0,1,0,0,2,1
g61373,0,0,1,0,0,1,0,1,1.588,0,0,0
g61374,0,0,1,0,0,1,0,0.952,1,2.846,0,0
